"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","87",85.56,222.17,NA,NA,450.34,462,0.0912439623937341,0.891762314247165,6.68728137831155
"RSTD","88",58.61,228.34,NA,NA,462.68,474.34,0.0523765118033753,0.0524309847716841,0.0298433719978739
"RSTD","89",85.83,93.92,NA,NA,193.84,205.5,0,0,0.596747749350264
"RSTD","90",67.78,193.29,NA,NA,392.58,404.24,0,0.0258489035969776,0.264307638868848
"RSTD","91",83.89,124.68,NA,NA,255.36,267.02,0,0.0119029652649071,0.515843781710071
"RSTD","92",54.44,229.53,NA,NA,465.06,476.72,0.0630825721842198,0.0924791861537325,0.0343221487161994
"RSTD","93",79.44,148.78,NA,NA,303.56,315.22,0,0.831319185338171,0.490700681562351
"RSTD","94",98.61,18.74,NA,NA,43.48,55.14,0.0291761928503095,0.749090927762975,2.68986839991546
"RSTD","95",84.44,121.56,NA,NA,249.12,260.78,0,0.0132321302492112,0.600808891736688
"RSTD","96",53.61,232.6,NA,NA,471.2,482.86,0.01,0.01,0.01
"RSTD","97",93.06,80.87,NA,NA,167.74,179.4,0.0614944785287396,0.31333366256981,1.85163300586449
"RSTD","98",79.72,140.45,NA,NA,286.9,298.56,0,0,0.502776449543359
"RSTD","99",88.33,68.26,NA,NA,142.52,154.18,0.0659614721318351,0.312273454974794,0.685101557077474
"RSTD","100",93.33,95.77,NA,NA,197.54,209.2,0.0202829537992675,0.91472777748085,1.70369133752319
"RSTD","101",67.78,168.94,NA,NA,343.88,355.54,0,0.0151805994402631,0.316159964997949
"RSTD","102",57.78,223,NA,NA,452,463.66,0.25535766317108,0.18174303188782,0.0398003559241966
"RSTD","103",96.11,52.33,NA,NA,110.66,122.32,0.0370042475711218,0.649733387644764,5.97723667594395
"RSTD","104",97.5,31.2,NA,NA,68.4,80.06,0,0.958007071814943,1.22069632995454
"RSTD","105",95.83,43.19,NA,NA,92.38,104.04,0,0,0.976036080736007
"RSTD","106",86.94,84.08,NA,NA,174.16,185.82,0,0,0.581004838994858
"RSTD","107",67.22,192.07,NA,NA,390.14,401.8,0.209051316548319,0.119937737579311,0.284535150945552
"RSTD","108",83.33,127.08,NA,NA,260.16,271.82,0,0.000569078132835642,0.447853725671119
"RSTD","109",63.33,173.78,NA,NA,353.56,365.22,0.0330902239657791,0.0160585381323325,0.208440402819945
"RSTD","110",96.94,34.84,NA,NA,75.68,87.34,0.0210882910806933,0.092675416286632,1.36467548112626
"RSTD","111",88.89,74.06,NA,NA,154.12,165.78,0.0436142629487687,0.54762072702718,0.740200647784683
"RSTD","113",91.39,66.53,NA,NA,139.06,150.72,0,0,0.729233536623901
"RSTD","114",88.33,95.55,NA,NA,197.1,208.76,0.0381225960733061,0.379657743296823,0.757755683777258
"RSTD","115",66.94,177.45,NA,NA,360.9,372.56,0.0326901665898056,0.00275289362464852,0.25522108603206
"RSTD","116",91.67,68.21,NA,NA,142.42,154.08,0.0180386009715144,0.772715534832048,0.764337777347829
"RSTD","117",74.17,161.01,NA,NA,328.02,339.68,0,0.0237704010841558,0.426921700270101
"RSTD","118",92.22,72.93,NA,NA,151.86,163.52,0,3.39365014832415e-05,0.744518488625978
"RSTD","119",99.17,14.17,NA,NA,34.34,46,0,0.921684852463214,5.22330928640814
"RSTD","120",49.44,228.22,NA,NA,462.44,474.1,0.01,0.01,0.01
"RSTD","121",47.5,223.71,NA,NA,453.42,465.08,0.01,0.01,0.01
"RSTD","122",83.61,122.67,NA,NA,251.34,263,0,0,0.483466122843757
"RSTD","123",86.39,102.88,NA,NA,211.76,223.42,0,0.0298020043383934,0.605035734191693
"RSTD","124",89.44,85.65,NA,NA,177.3,188.96,0,0,0.692700742377981
"RSTD","125",49.17,236,NA,NA,478,489.66,0.01,0.01,0.01
"RSTD","126",78.33,173.38,NA,NA,352.76,364.42,0.250956404543147,0.931527118362306,0.450822707646747
"RSTD","127",94.17,69.65,NA,NA,145.3,156.96,0,0,0.918372933806192
"RSTD","128",58.61,218.41,NA,NA,442.82,454.48,0,0,0.0339401649377964
"RSTD","129",97.78,32.38,NA,NA,70.76,82.42,0.00984659868642351,0.468380828935767,1.4328677848422
"Utility","1",57.5,230.04,NA,NA,466.08,477.74,0,0.94153328409657,0.0375755365350529
"Utility","2",57.22,213.58,NA,NA,433.16,444.82,0.752108678405919,0.606464504729037,0.202412465804843
"Utility","3",89.44,81.37,NA,NA,168.74,180.4,0,0.996044140672436,0.650569901976245
"Utility","4",93.06,64.77,NA,NA,135.54,147.2,0.00833935957657703,0.999916862878711,1.91067439165164
"Utility","5",95.28,50.3,NA,NA,106.6,118.26,0,1,1.14434385576946
"Utility","6",45.56,247.63,NA,NA,501.26,512.92,0.01,0.01,0.01
"Utility","7",47.78,247.56,NA,NA,501.12,512.78,0.01,0.01,0.01
"Utility","8",59.44,221.37,NA,NA,448.74,460.4,0.431196744506278,0.312075656883944,0.457325746078838
"Utility","9",57.78,216.88,NA,NA,439.76,451.42,0.0539367696844686,0.372068191514596,0.360807871250747
"Utility","10",45.83,247.56,NA,NA,501.12,512.78,0.01,0.01,0.01
"Utility","11",54.17,239.23,NA,NA,484.46,496.12,0.587690230683868,0.113033412049769,0.745744054618505
"Utility","12",57.5,212.63,NA,NA,431.26,442.92,0.287732056345911,0.284527132593018,0.516242251876887
"Utility","13",92.5,56.47,NA,NA,118.94,130.6,0,0.872744003010576,1.55120978349691
"Utility","14",58.61,224.2,NA,NA,454.4,466.06,0.175616648497813,0.524552963128584,0.221638665201072
"Utility","15",86.94,121,NA,NA,248,259.66,0,0.909944460903825,0.84877523120985
"Utility","16",96.94,35.8,NA,NA,77.6,89.26,0,0.997658492303468,1.12401233681828
"Utility","17",73.61,157.04,NA,NA,320.08,331.74,0.0130249098402209,0.329233344124517,9.85993321865175
"Utility","18",71.39,200.07,NA,NA,406.14,417.8,0,0.66350957292901,1.51247616904606
"Utility","19",56.94,233.99,NA,NA,473.98,485.64,0.901493681716641,0.312671304431971,0.344478856197751
"Utility","20",52.22,252.12,NA,NA,510.24,521.9,0.01,0.01,0.01
"Utility","21",47.22,251.42,NA,NA,508.84,520.5,0.01,0.01,0.01
"Utility","22",95.28,42.52,NA,NA,91.04,102.7,0,1,0.986759433709271
"Utility","23",96.11,46.38,NA,NA,98.76,110.42,0.0038547263223663,1,3.10316383488959
"Utility","24",56.67,234.21,NA,NA,474.42,486.08,0,1,0.0229957072102495
"Utility","25",90,91.6,NA,NA,189.2,200.86,0,0.820500607753787,1.66896168062728
"Utility","26",50,252.41,NA,NA,510.82,522.48,0.01,0.01,0.01
"Utility","27",51.11,252.13,NA,NA,510.26,521.92,0.01,0.01,0.01
"Utility","28",53.06,247.54,NA,NA,501.08,512.74,0.01,0.01,0.01
"Utility","29",53.89,230.53,NA,NA,467.06,478.72,0,0.311022719816251,0.424846930105788
"Utility","31",49.72,256.67,NA,NA,519.34,531,0.01,0.01,0.01
"Utility","32",85.83,113.35,NA,NA,232.7,244.36,0,0.778369673942112,1.51358166290774
"Utility","34",98.33,27.33,NA,NA,60.66,72.32,0,1,1.87403439917161
"Utility","35",91.11,78.39,NA,NA,162.78,174.44,0,1,0.711743517180208
"Utility","36",88.89,92.18,NA,NA,190.36,202.02,0,0.928863164094392,0.990393989069126
"Utility","37",90.28,89.19,NA,NA,184.38,196.04,0,1,0.672042495892862
"Utility","38",52.5,241.38,NA,NA,488.76,500.42,0,0.0920057390212613,0.32240541115358
"Utility","39",49.17,236.36,NA,NA,478.72,490.38,0,0.444791482219763,0.167393094718325
"Utility","40",76.67,126.06,NA,NA,258.12,269.78,0.003128913184962,0.736201449636526,1.56709873689035
"Utility","41",59.44,226.75,NA,NA,459.5,471.16,0.165309796696262,0.448459195607518,0.267923121543076
"Utility","42",96.39,34.3,NA,NA,74.6,86.26,0,0.741193409548874,3.61782198790183
