"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"Utility","43",100,96.47,NA,NA,198.94,210.6,1,0.864485127839184,1.84131707852447
"Utility","44",100,112.28,NA,NA,230.56,242.22,1,0.820598819510756,2.72335745947409
"Utility","45",100,108.38,NA,NA,222.76,234.42,1,0.773047638872129,2.76607893090045
"Utility","46",100,178.46,NA,NA,362.92,374.58,1,0.701907011739706,2.80320064065036
"Utility","47",100,213.14,NA,NA,432.28,443.94,1,0.987317186640444,0.842357490806574
"Utility","48",100,213.69,NA,NA,433.38,445.04,1,0.66771432808859,2.0815523191434
"Utility","49",100,140.65,NA,NA,287.3,298.96,1,0.807147750820717,1.86171557076567
"Utility","50",100,240.75,NA,NA,487.5,499.16,0.0393741263632305,0.360215114636601,9.46157672298446
"Utility","51",100,163.02,NA,NA,332.04,343.7,1,0.789044893057992,2.17519265509359
"Utility","52",100,224.79,NA,NA,455.58,467.24,0.993889333832264,0.70656372350896,1.97359274050155
"Utility","53",100,156.66,NA,NA,319.32,330.98,0.983743321996833,0.5641115738579,5.27245215689775
"Utility","54",100,232.05,NA,NA,470.1,481.76,1,0.489583019732302,6.30602420619292
"Utility","55",100,46.26,NA,NA,98.52,110.18,0,1,1.04111214050446
"Utility","56",100,121.49,NA,NA,248.98,260.64,0.993771488415668,0.692225130883284,3.92931507978489
"Utility","57",100,242.4,NA,NA,490.8,502.46,1.78467655063326e-05,1.74204098708783e-05,0
"Utility","58",100,168.08,NA,NA,342.16,353.82,0.998027425139313,0.745794065555326,2.50050816458526
"Utility","59",100,130.23,NA,NA,266.46,278.12,1,0.772184196741019,2.37917050764322
