"fit_model","Subject","ACC","LogL","AIC","BIC","param_1","param_2","param_3"
"TD","80",78.61,145.09,294.18,301.95,0.0121882062230725,0.820291851354341,NA
"TD","81",95.28,103.87,211.74,219.51,0,1.02721673290034,NA
"TD","82",90.56,135.56,275.12,282.89,0.00502593559212983,1.00673553021625,NA
"TD","83",86.39,146.23,296.46,304.23,0.00265240143903611,0.752634875418153,NA
"TD","84",93.61,76.65,157.3,165.07,0,0.912357088178396,NA
"TD","85",59.44,246.84,497.68,505.45,0.0498127583741734,0.0398389859186586,NA
"TD","86",96.67,68.48,140.96,148.73,1e-05,1.0729280214855,NA
"TD","87",62.5,259.86,523.72,531.49,0,0.121907660978079,NA
"TD","88",63.06,235.85,475.7,483.47,0.0695551373064518,0.0451597059450149,NA
"TD","89",60.83,226.53,457.06,464.83,0.227324090898037,0.0591531509857052,NA
"TD","90",61.39,231.22,466.44,474.21,0.00194643624126911,0.0829060971736908,NA
"TD","91",53.06,234.3,472.6,480.37,0.345637221005518,0.0456528654474318,NA
"TD","92",59.17,224.23,452.46,460.23,0.788209021295188,0.0491117152732037,NA
"TD","93",58.33,227.22,458.44,466.21,0.00194643624126911,0.0584196522831917,NA
"TD","94",99.17,17.04,38.08,45.85,0,1.94139994909505,NA
"TD","95",60.56,255.75,515.5,523.27,0.0768720454980212,0.0398389859186586,NA
"TD","96",56.67,243.01,490.02,497.79,0.00193643756210804,0.0399940460920334,NA
"TD","97",86.67,93.57,191.14,198.91,0.0169413298559788,1.12047837033314,NA
"TD","98",61.67,227.34,458.68,466.45,1e-05,0.071694365732752,NA
"TD","99",89.17,98.43,200.86,208.63,0,0.675621433183551,NA
"TD","100",44.72,294.17,592.34,600.11,1e-05,1e-05,NA
"TD","101",55.28,259.78,523.56,531.33,0.190351985216694,0.0398669002525228,NA
"TD","102",91.67,183.43,370.86,378.63,0,0.921322505455464,NA
"TD","103",86.39,146.63,297.26,305.03,0,0.489678576588631,NA
"TD","104",96.94,72,148,155.77,0,1.05417343601584,NA
"TD","105",60.28,207.05,418.1,425.87,0.502585430872386,0.0425651875048818,NA
"TD","106",85,106.37,216.74,224.51,0,0.555986872183323,NA
"TD","107",83.61,118.51,241.02,248.79,0.0359256371300489,1.0104897566398,NA
"TD","108",75.56,146.12,296.24,304.01,0,0.387144990265369,NA
"TD","109",63.33,211.3,426.6,434.37,0.0169112775474787,0.290419019758701,NA
"TD","110",94.72,50.15,104.3,112.07,0,0.845651440322399,NA
"TD","111",80.28,144.57,293.14,300.91,0.0294074896955863,0.775438149009228,NA
"TD","113",58.61,214.51,433.02,440.79,0.57751032919623,0.0591531509853667,NA
"TD","114",87.78,141.52,287.04,294.81,0.00759718826633806,1.28098823712969,NA
"TD","115",55.28,217.72,439.44,447.21,0.600227989769337,0.0284708923099924,NA
"TD","116",65.56,216.59,437.18,444.95,0.65335451003557,0.0591501509850281,NA
"TD","117",66.67,171.35,346.7,354.47,0,0.250368451699615,NA
"TD","118",87.78,86.04,176.08,183.85,0,0.713804151164368,NA
"TD","119",98.61,54.12,112.24,120.01,1e-05,1.47524815425277,NA
"TD","120",95,86.37,176.74,184.51,0,1.1331670335494,NA
"TD","121",76.94,174.84,353.68,361.45,0.0444758074736455,0.714469751981596,NA
"TD","122",46.11,270.45,544.9,552.67,1e-05,1e-05,NA
"TD","123",89.72,250.11,504.22,511.99,1e-05,1.07400875275957,NA
"TD","124",72.22,153.21,310.42,318.19,0.0013414837885648,0.261342323866069,NA
"TD","125",56.94,235.15,474.3,482.07,0.0509488308161963,0.0398399859186586,NA
"TD","126",83.89,118.3,240.6,248.37,0,0.520257987082005,NA
"TD","127",92.5,179.47,362.94,370.71,0,0.845347747206688,NA
"TD","128",49.17,271.15,546.3,554.07,1e-05,1e-05,NA
"TD","129",97.78,46.9,97.8,105.57,0,1.31308854185045,NA
"RSTD","1",56.94,247.05,500.1,511.76,0.229040935635567,0.0869450568564246,0.0310076826348146
"RSTD","2",57.78,204.98,415.96,427.62,0.100243836641312,0.13904595375061,0.0425967067431022
"RSTD","3",92.22,132.59,271.18,282.84,0.0243528051123576,0.950539364013821,1.14852664574641
"RSTD","4",91.94,158.85,323.7,335.36,0.0556424856185913,0.190822422504425,1.08183572861958
"RSTD","5",94.72,188.04,382.08,393.74,0.0163530111312866,0.996374884680137,1.00404451511121
"RSTD","6",51.67,278.53,563.06,574.72,0.135530412197113,0.895279943943024,0.0236430019140244
"RSTD","7",61.94,205.45,416.9,428.56,0.492749900557101,0.692981902666361,0.0431782669234419
"RSTD","8",87.22,153.99,313.98,325.64,0.131395555174095,0.45519795268774,1.19766939293253
"RSTD","9",74.72,199.21,404.42,416.08,0,1e-05,0.340649597853159
"RSTD","10",96.94,133.31,272.62,284.28,0.0121946632862091,0.998759866008186,1.18253054366573
"RSTD","11",85.28,198.42,402.84,414.5,0.0376506440807134,0.932401340454817,0.667282151779652
"RSTD","12",63.33,253.36,512.72,524.38,0.0374892428517342,0.153766639530659,0.171820913070405
"RSTD","13",92.78,75.53,157.06,168.72,0.0270095751620829,0.795023565297015,0.837881268032551
"RSTD","14",91.11,128.1,262.2,273.86,0.0364532164094271,0.141345365176676,1.19765839245164
"RSTD","15",49.17,294.18,594.36,606.02,0.135530412197113,0.895279943943024,1e-05
"RSTD","16",93.61,31.5,69,80.66,0.00296388380229473,0.993920444827381,0.825265007814884
"RSTD","17",61.67,219.77,445.54,457.2,0.129343625099864,0.0230734781362116,0.0664080492140278
"RSTD","18",50.28,244.05,494.1,505.76,0.0374892428517342,0.140119701623917,0.038485594733539
"RSTD","19",55.56,245.03,496.06,507.72,0.971153333666734,0.792655797675252,0.0253615557493695
"RSTD","20",96.39,72.85,151.7,163.36,0.00747589766979218,0.952560537152749,1.07683586684902
"RSTD","21",96.39,76.66,159.32,170.98,0.0343591636774363,0.15126948984107,1.5427337210151
"RSTD","22",96.67,36.86,79.72,91.38,0.0440630088851321,0.940919104032218,1.16620284784585
"RSTD","23",96.39,170.46,346.92,358.58,0.0311496853246354,0.887124889004554,1.47872634208761
